id,description
10092,"Nhà Mun Gang Sun treo đầy ảnh các lãnh đạo Triều Tiên, con trai cô thậm chí còn có một bộ quân phục nhỏ."
10093,"Sáng 11/11, phu nhân lãnh đạo các nền kinh tế APEC quàng khăn lụa đi bộ tham quan phố cổ Hội An."
10094,"Triều Tiên thông báo hủy trình diễn văn hóa chung với Hàn Quốc vào tháng 2 với lý do truyền thông của Seoul khuyến khích ""công kích"" Bình Nhưỡng."
10095,Các nhà khoa học biến đổi một loại tảo thành robot tiết ra chất độc đặc biệt chuyên nhằm vào tế bào ung thư.
10096,"Ngày 2/8, Đại học Công nghệ (Đại học Quốc gia Hà Nội) công bố ba mã ngành giảm một điểm chuẩn so với bản công bố ngày 31/7."
10097,"Phó tổng giám đốc BIDV khẳng định chỉ chấp thuận về chủ trương cho vay, trách nhiệm thẩm định thuộc các chi nhánh."
10098,"Sau tiết học cuối năm, hàng trăm học sinh 12 trường THPT Nguyễn Du được thầy cô ""khao"" bữa trưa cùng nhiều lời chúc trước ngày thi THPT."
10099,"Răng khôn không thực sự cần thiết, thậm chí có hại cho sức khỏe, nhưng tại sao nó vẫn tồn tại trong cơ thể người? (Minh Ánh)"
10100,"Liên Hiệp Quốc cảnh báo Vành đai lửa Thái Bình Dương đang hoạt động dữ dội, tạo ra hàng loạt vụ phun trào, động đất trong thời gian gần đây."
10101,"Từ bao đời nay, cứ ngày hè tháng 5, cả thành phố ""rợp trời hoa phượng đỏ"" nên được gọi tên theo loài hoa đặc trưng của vùng."
10102,"Rừng bị nước biển đầu độc, trở thành ""rừng ma"" xuất hiện ngày càng nhiều và nhanh trên khắp thế giới."
10103,"Vượt qua Malaysia ở trận chung kết kịch tính, các sinh viên Đại học Lạc Hồng đã đem về chức vô địch thứ 6 cho Việt Nam."
10104,Robot dạng khí cầu sẽ chui qua lỗ nhỏ trên tường khám phá căn phòng dài 30 mét ẩn sâu trong Đại kim tự tháp Giza ở Ai Cập.
10105,Khu định cư của con người trên sao Hỏa trong tương lai sẽ là những ngôi nhà hình mái vòm kết nối với nhau.
10106,Tôi đọc báo thấy ở Trung Quốc có trường hợp nhân sâm ngâm 7 năm nở chùm hoa xanh. Xin hỏi tại sao điều này lại xảy ra? (Ngọc Lam)
10107,Những hình xăm thường tồn tại lâu dài trên cơ thể do mực xăm ngấm sâu vào lớp hạ bì và rất khó rửa trôi.
10108,"Học sinh lớp 6A1 trường THCS Ngô Gia Tự (Hà Nội) được khám phá cấu tạo, ý nghĩa của 82 bia tiến sĩ tại Văn Miếu - Quốc Tử Giám."
10109,"Bốn thành viên ban bí thư Trung ương Đoàn khóa 10 tái đắc cử vào Ban bí thư khóa 11, nhiệm kỳ 2017-2022."
10110,Bạn sẽ dễ dàng hơn trong việc diễn tả tâm trạng với bạn bè nước ngoài nhờ những tính từ chỉ cảm xúc dưới đây.
10111,"Do nhiều hành khách lộ thông tin cá nhân, bị nhắn tin mời chào đi taxi, Vietnam Airlines đề nghị công an làm rõ việc này."
10112,Nhát cắn chí tử của cá sấu khiến linh dương đầu bò hết đường chạy thoát và phải chấp nhận làm mồi cho loài thú ăn thịt.
10113,24 mã đề trắc nghiệm Toán được tạo thành từ việc đảo vị trí câu hỏi của 4 đề gốc.
10114,"Nằm ở trung tâm đồng bằng sông Hồng, tỉnh này có số tiến sĩ đỗ đại khoa các triều đại nhiều nhất cả nước."
10115,"Giáo viên luôn muốn phụ huynh tin tưởng và tôn trọng họ, không tham gia quá nhiều nhưng cũng không phớt lờ cuộc sống ở trường của trẻ."
10116,"Nếu hạn chế của mô hình VNEN được WB phân tích sâu sắc, cụ thể hơn để đưa ra cách giải quyết thì báo cáo sẽ hoàn thiện hơn."
10117,"Đến nhà mượn dụng cụ sử dụng ma túy không được còn bị thách đấu, nhóm thanh niên ở Cà Mau mang mã tấu chém đối phương tử vong."
10118,Mực xăm có thể khiến những hạt kim loại siêu nhỏ tuần hoàn trong hệ miễn dịch và tích tụ lâu dài trong hạch bạch huyết.
10119,Tổng thống Mỹ được cho là dành rất nhiều thời gian mỗi ngày ở Nhà Trắng để theo dõi các kênh truyền hình cáp.
10120,"Phát hiện khói bốc ra từ đầu xe, tài xế tấp xe vào lề đường hô hoán người hỗ trợ dập lửa."
10121,"Đề thi gồm 2 phần, phần 2 (6 điểm) phân tích một đoạn truyện ngắn trong tác phẩm Làng của nhà văn Kim Lân."
10122,"Nhà bếp đang chuẩn bị bữa trưa thì bếp gas gặp sự cố, phát hỏa khiến nhiều đứa trẻ sợ hãi."
10123,Tổng thống Trump bị cho là không thuộc lời Quốc ca Mỹ khi dự một trận đấu bóng bầu dục quốc gia.
10124,Tôi thường đọc thấy ngư dân nước ngoài bắt được những con tôm hùm trên trăm tuổi. Tại sao tôm hùm lại có tuổi thọ cao như vậy? (Diễm Hương)
10125,"Thủ tướng Nguyễn Xuân Phúc yêu cầu hỗ trợ khẩn cấp gạo, huy động quân đội tham gia khắc phục hậu quả bão Damrey."
10126,"Tổng thống Trump ca ngợi lệnh trừng phạt mới nhằm vào Triều Tiên, nói cộng đồng thế giới đang thúc đẩy hòa bình với Bình Nhưỡng."
10127,Các nhà khoa học phát hiện hóa thạch một loài ăn thịt tại Mông Cổ có kích thước bằng chiếc máy bay thống trị bầu trời 70 triệu năm trước.
10128,"Mang các loại súng bắn bi sắt, công cụ hỗ trợ có tính sát thương cao từ Bắc vào Sài Gòn bán, Hoàng bị trinh sát vây bắt."
10129,"Cả trăm người đòi đánh, lăng mạ một phụ nữ 62 tuổi đi vào làng do nghi chuẩn bị bắt cóc trẻ em."
10130,"Trong 'cơn ghen mù quáng, hồ đồ', Thơm kéo chị và em đi đập phá tài sản, hành hung chị Hằng."
10131,Cựu phó chủ tịch HĐQT PVC Nguyễn Ngọc Quý nhận sai và xin toà phúc thẩm giảm nhẹ hình phạt để sớm trở về với gia đình khi tuổi đã
10132,Một nữ cán bộ địa chính xã ở Nghệ An thu 4 triệu đồng của sáu hộ dân để làm nhanh thủ tục bìa đất.
10133,Người đàn ông được phát hiện tử vong bên vũng máu trước trung tâm văn hóa phường ở Đồng Nai.
10134,Hema Kohli rất đau đớn trước hành vi ấu dâm bé gái 8 tháng tuổi của chồng nhưng muốn y phải chịu sự trừng phạt.
10135,Một con đại bàng chột mắt gặp nạn trên biển được những người đi bắt tôm hùm giải cứu.
10136,"Lửa bùng lên tại xưởng sản xuất viên nén gỗ ở thị xã Tân Uyên khi 12 công nhân đang làm việc, hai người không kịp thoát ra ngoài."
10137,Triều Tiên thông báo sẽ cử phái đoàn 5 người tham gia đàm phán với Hàn Quốc vào tuần sau.
10138,Các nhà nghiên cứu phát hiện lượng lớn hóa chất dichloromethan và dichloroethane trong khí quyển có thể đe dọa sự tồn tại của tầng ozone.
10139,Triều Tiên vừa hoàn tất xây dựng một khu nghỉ dưỡng trượt tuyết mới rộng 50.000 m2 ở miền bắc nước này.
10140,Xin hỏi tại sao vào mùa đông xe ga hay bị chết máy? Xe để ngoài sân có dễ gặp hiện tượng này hơn xe trong nhà không? (Huỳnh Anh)
10141,"Rũ bỏ bộ quân phục của lính thủy đánh bộ Mỹ, Shannon Ihrke trở thành người mẫu bikini ""đốt cháy"" mạng xã hội."
10142,"Lấy được lòng tin của người phụ nữ, Bảo nói có nguồn USD ""đen"" giá rẻ hơn thị trường, lừa chị này hàng chục tỷ đồng."
10143,Tài xế Việt cho rằng đại úy CSGT ngồi bên cạnh để áp tải ôtô đi cân đã tắt máy khiến xe mất lái nên đã đánh anh này.
10144,"Không được phục vụ theo yêu cầu, Hải cầm dao chém gây thương tật 17% cho phó trưởng trạm y tế xã."
10145,"Giao lưu văn hóa, rèn tính độc lập, cải thiện kỹ năng sống qua nhiều hoạt động ngoại khóa hấp dẫn là ưu điểm của các trại hè công nghệ."
10146,"Hơn 200 hộ dân ở đường Trường Chinh đã đồng ý di dời để TP thi công tiếp dự án đường Vành đai 2, sau nhiều năm không thể giải"
10147,Ngoại trưởng Đức thông báo nước này giảm số nhân viên ngoại giao ở Bình Nhưỡng và yêu cầu Triều Tiên giảm sự hiện diện tại Berlin.
10148,"Người đứng đầu Đảng khẳng định tất cả đều bình đẳng trước pháp luật, công - tội phân minh, sai đến đâu xử đến đó."
10149,Máy bay không người lái ở Anh sẽ bị buộc hạ cánh nếu gây nguy hiểm hoặc phạm luật.
10150,"Thấy cảnh sát, hàng chục con bạc nháo nhào bỏ chạy lên sân thượng nhưng không thể trốn thoát."
10151,"Nhiều tài xế do không để ý ""bệnh của xe"" nên khi đi đăng kiểm đã bị từ chối vì không đủ điều kiện."
10152,"Các nhà khoa học Mỹ tạo ra một loại kháng thể mới có khả năng tiêu diệt phần lớn chủng virus HIV, ngăn ngừa nhiễm trùng ở loài linh trưởng."
10153,"Chiều 25/12, kiểm tra việc phòng chống bão ở Cà Mau và Bạc Liêu, Phó thủ tướng Trịnh Đình Dũng yêu cầu địa phương ưu tiên tính mạng con người."
10154,"Cả trưởng thôn cũ và đương nhiệm đều biết làng có người thu gom đầu đạn, tên lửa cũ, song cho rằng đã hết thuốc, không còn nguy hiểm."
10155,Khoảnh khắc những con cá mập trắng nằm chồng lên nhau ngủ ngon lành lọt vào ống kính máy quay của một nhóm thợ lặn.
10156,Cảnh sát đã thu hồi được toàn bộ số đồ bị mất trong vụ cướp trang sức trị giá 5 triệu đô tại khách sạn Ritz nổi tiếng giữa thủ
10157,Phi cơ hải quân Mỹ tham gia tìm kiếm 32 thủy thủ mất tích sau vụ va chạm giữa tàu chở dầu và tàu hàng ngoài khơi Trung Quốc.
10158,"Trong suốt quá trình xét xử, ông Nguyễn Khắc Thủy (77 tuổi) nhiều lần lớn tiếng, gào thét kêu oan khi chủ tọa phiên tòa vừa đọc xong bản án."
10159,"Trưởng Ban Tuyên giáo Trung ương cho rằng cơ quan chức năng đang ""nhẹ tay"" xử lý các nhà mạng lan truyền thông tin tiêu cực."
10160,"Phân tích 76 cuốn sách giáo khoa của sáu môn học phổ thông, có gần 8.300 nhân vật được đề cập, trong đó nam giới chiếm 69%, nữ 24%."
10161,"Xác những con hà mã căng phồng như quả bóng trôi nổi rải rác dọc khúc sông trong công viên Namibia, gây sốc cho nhiều người."
10162,"Sau khi tàu khu trục tên lửa dẫn đường của Mỹ xuất hiện ở bãi cạn Scarborough trên Biển Đông, Trung Quốc đã điều tàu chiến xua đuổi."
10163,Pharmacy là cửa hàng thuốc; Department store là cửa hàng bách hóa; Vegetable shop là cửa hàng rau quả.
10164,Các nhà nghiên cứu Mỹ phát triển kỹ thuật cho phép loại bỏ các ổ virus HIV ẩn trong cơ thể bằng phân tử nhân tạo.
10165,"Đề thi được giữ trong hòm, két sắt có khóa niêm phong, bảo vệ 24/24h. Tổ làm đề thi, in sao đề bị cách ly với bên ngoài."
10166,"Từ 1/1/2018, mức đóng bảo hiểm xã hội căn cứ vào 3 khoản là mức lương, phụ cấp và các khoản thu nhập bổ sung ổn định."
10167,"Nga và Mỹ sở hữu 93% tổng lượng vũ khí hạt nhân trên thế giới, số còn lại thuộc về 7 quốc gia châu Âu và châu Á."
10168,"Tổng thống Hàn Quốc mong muốn phát triển quan hệ với ASEAN, trong đó lấy con người là trung tâm."
10169,"Theo nghiên cứu sinh Sóng Hiền (ĐH Newcastle, Australia), tác phẩm Chí Phèo có thể tác động tiêu cực tới học sinh nên đề xuất bỏ khỏi sách giáo khoa."
10170,"Đêm qua, gần 300 người dân sống ở chân núi Hòn Rớ (TP Nha Trang, Khánh Hòa) được sơ tán đến nhà văn hóa để tránh bão số 12."
10171,Người dân 14 bang của nước Mỹ hôm nay sẽ có cơ hội chứng kiến hiện tượng nhật thực toàn phần tuyệt vời nhất trong 100 năm qua.
10172,"Hết thời hạn điều tra bổ sung nhưng chưa có kết quả giám định tốc độ ôtô trong vụ tai nạn, cảnh sát tạm đình chỉ điều tra đối với"
10173,Các nhà nghiên cứu Thụy Sĩ sử dụng hạt nano từ tính để khắc chế sự hình thành của ổ gà.
10174,"Việc lờ đi câu hỏi, nói dối hoặc cười nhạo vào sự ngây ngô của trẻ không phải là cách dạy con đúng đắn."
10175,"Trường nhận hồ sơ đăng ký xét tuyển theo kết quả thi THPT Quốc gia với hệ đại học từ 15,5 điểm, hệ cao đẳng từ 8 điểm trở lên."
10176,"Do thời gian gấp khó làm kịp visa, nhiều cổ động viên đã đặt tour đi đường bộ rồi bay tới Nam Kinh, gần Thường Châu (Trung Quốc)."
10177,"750 người bị triệu tập, 51 bị cáo bị đưa ra xét xử... là những con số thống kê trong vụ xử Hà Văn Thắm và đồng phạm."
10178,10 nhóm thí sinh đạt giải Nhất cuộc thi VinCamp 2017 do Vinschool tổ chức sẽ được tài trợ toàn bộ chi phí dự trại hè quốc tế tại Anh
10179,Một cặp đôi người Australia bị sốc khi chứng kiến một con ếch cây xanh nuốt chửng rắn trong nháy mắt ở sân vườn.
10180,"Thảo cầm chày giã cua đoạt mạng người hàng xóm sống một mình, cướp tài sản."
10181,Bài toán chỉ gồm một phép nhân dành cho học sinh giỏi Toán lớp 8 của Mỹ có thể khiến bạn mất cả buổi để suy luận.
10182,"Sáng 24/6, nhiều thí sinh căng thẳng trước khi vào phòng thi do 3 môn Lịch sử, Địa lý, Giáo dục công dân có khối lượng kiến thức rất lớn."
10183,"Sau 6 năm bỏ hoang, trạm thu phí trước cửa hầm vượt sông Sài Gòn vừa được tháo dỡ phần trang thiết bị."
10184,"Vi phạm trong công tác tuyển sinh, tài chính, một hiệu trưởng trường chuyên thuộc Đại học Vinh (Nghệ An) bị khiển trách."
10185,"Kiểm tra xe khách chạy trên quốc lộ 1A, Công an Hà Tĩnh bắt Trần Viết An đang vận chuyển pháo bán kiếm lời dịp Tết."
10186,"Sau APEC, Tổng bí thư, Chủ tịch Trung Quốc Tập Cận Bình tới Hà Nội, bắt đầu chuyến thăm Việt Nam từ trưa 12/11."
10187,"Hàng chục năm qua, ông Đặng Minh Tâm sưu tầm các hiện vật gắn liền với tôn giáo, đời sống sinh hoạt... của người Tây Nguyên."
10188,Dê rừng Pyrénées là loài vật đầu tiên hồi sinh từ nguy cơ bị xóa sổ và cũng là loài vật duy nhất tuyệt chủng hai lần.
10189,Robot phân loại bưu phẩm của Tập đoàn Bưu chính Trung Quốc có thể hoạt động không ngừng nghỉ nhờ khả năng tự sạc năng lượng.
10190,"Trước khi được bổ nhiệm, bà Nguyễn Thị Thanh Thúy là Phó trưởng Đoàn văn công Quân khu 7, mang quân hàm trung tá."
10191,Hai cơ sở giáo dục danh giá của Anh chiếm hai vị trí cao nhất bảng xếp hạng Times Higher Education lần đầu tiên trong 14 năm.
10192,Máy bay tàng hình F-22 lao xuống từ độ cao 12 km tấn công mô phỏng cường kích A-4K đóng vai quân xanh.
10193,"Hơn hai nghìn hộ dân dọc đường Minh Khai (Hai Bà Trưng, Hà Nội) đang được giải toả để làm tuyến giao thông vành đai và đường trên cao trị"
10194,"Sáng 5/9, lễ khánh thành kết hợp khai giảng năm học 2017 - 2018 của trường Mầm non và Tiểu học Lê Quý Đôn vừa diễn ra tại Hà Nội."
10195,"Cho người đàn ông vay với lãi cao, khi con nợ bỏ trốn thì Quân kéo đàn em đến nhà buộc cô em gái trả thay, nếu không sẽ ""xử""."
10196,"""She's apple"" không có nghĩa gì liên quan đến hoa quả mà được dùng trong trường hợp trấn an, ""mọi thứ sẽ ổn cả thôi""."
10197,Bộ Tài chính Mỹ vừa công bố danh sách gồm 210 chính trị gia và doanh nhân Nga nhưng tuyên bố chưa áp lệnh trừng phạt mới.
10198,Ba quả cầu kim loại lần lượt rơi xuống sau khi một vật thể lạ cháy sáng và nổ tung trên bầu trời Peru.
10199,"""I'm in black"" không có nghĩa ""tôi đang đen đủi"" mà là ""tôi đang sống dư giả""."
10200,"Gấu nước có thể sống sót trong môi trường nóng nhất và lạnh nhất, thậm chí tồn tại ở nơi có mức độ phóng xạ cao hoặc khô cạn."
10201,"Chạy tới cửa ngân hàng, tên cướp bị bảo vệ và khách ném ghế ngã nhào, rơi lại cọc tiền, khi lên xe phóng đi thì tông vào nữ sinh."
10202,"Đang làm nhiệm trên cao tốc Hà Nội – Thái Nguyên, hai cảnh sát giao thông bị xe máy tông ngất xỉu, nhập viện cấp cứu."
10203,"Mỗi khi có kẹt kéo dài, ông Võ Duy Một len lỏi giữa dòng xe tải trên đường Đồng Văn Cống (quận 2, TP HCM) bán bánh mì mưu sinh."
10204,"Nắm từ mới, hiểu ý chính của bài và hát theo ca sĩ giúp bạn cải thiện tiếng Anh nhanh chóng mà không mất nhiều công sức."
10205,"Kiểm tra xe khách giường nằm, Công an Hà Tĩnh phát hiện 1,5 tấn thịt mèo đông lạnh bốc mùi đưa từ Đồng Nai ra miền Bắc."
10206,"Trường quy định muộn học năm phút phải lao động công ích cả tiết, không được mang và ăn kẹo cao su trong trường."
10207,"Đòi quan hệ tình dục bất thành, gã đàn ông ở Đăk Lăk giết người phụ nữ cùng xóm rồi cùng vợ đưa xác đến vứt dưới cống thoát nước."
10208,"Nga bác lời chỉ trích của Mỹ về việc cấm lãnh đạo đối lập tranh cử tổng thống, cho rằng đây là sự ""can thiệp bầu cử""."
10209,Hạng mục khổng lồ trong chùa Huệ Nghiêm (quận Bình Tân) được nhóm ông Nguyễn Văn Cư nâng lên 3 m để không bị ngập úng.
10210,Các nhà khoa học tìm ra loại vi khuẩn có thể gây ra đại dịch cocoliztli ở đế quốc Aztec.
10211,"Tháng 9 âm lịch, nông dân Tiên Lãng (TP Hải Phòng) tập trung thu hoạch rươi - loài nhuyễn thể được cho là ""lộc trời"" vì không phải nuôi dưỡng."
10212,"Muốn nối lại tình cảm nhưng bị từ chối, Chí đâm người tình cũ tử vong giữa đường."
10213,"Tên lửa đạn đạo Hwasong-15 có thể sử dụng động cơ mới, cùng khả năng sử dụng nhiên liệu rắn để rút ngắn thời gian triển khai."
10214,Một nhà khảo cổ học người Đức tìm thấy ngôi mộ lâu đời nhất thuộc về một hoàng tử của tộc người chiến binh Scythia ở Siberia.
10215,"Từ lúc làm vợ không một ngày bình yên, đến khi bị truy sát bằng 18 nhát dao, chị Thiết vẫn muốn xin giảm tội cho chồng."
10216,Truyền thông Trung Quốc cho biết quân đội nước này phát triển thành công mẫu xe chiến đấu đổ bộ có thể di chuyển 30 km/h dưới nước.
10217,Nguồn địa nhiệt ở bên dưới thềm băng Tây Nam Cực là nguyên nhân khiến lớp băng tan chảy từ bên dưới.
10218,Thời tiết lạnh cực hạn khiến nhiều động vật đóng băng sau khi mắc kẹt ngoài trời mưa tuyết trắng xóa ở Kazakhstan.
10219,"Nhiều loại nấm độc thường có màu rực rỡ bắt mắt, vậy có loại nấm nào sặc sỡ mà không độc và ăn được không? (Mỹ Dung)"
10220,"Bò mẹ luôn bám sát chiếc xe trong hành trình dài 0,5 kilomet và đợi bên ngoài bệnh viện suốt hai ngày cho tới khi bò con xuất viện."
10221,"Một cô gái Philippines hôm nay được giải cứu trên biển, 4 ngày sau khi bị nước lũ cuốn trôi khỏi quê nhà cách đó 900 km."
10222,"Trong một buổi phỏng vấn trực tiếp, BBC Radio 4 đã nhầm nhà làm phim Trịnh Thị Minh Hà với bác sĩ Riko Muranaka."
10223,"Hàng trăm con tê tê thuộc nhóm động vật hoang dã, quý hiếm được vận chuyển bằng tàu đánh cá của ngư dân vào đất liền tiêu thụ."
10224,"Thiếu ngủ kéo dài có thể dẫn đến Alzheimer, vẽ giúp cải thiện tương tác các khu vực của não bộ và làm chậm quá trình lão hóa của chúng."
10225,"Ông Mugabe được cho là sở hữu số tài sản hơn 1,3 tỷ USD với nhiều bất động sản ở nước ngoài."
10226,"Chủ tịch UBND TP HCM khẳng định chính quyền sẽ hoàn thiện môi trường đầu tư, kinh doanh để tăng trưởng kinh tế, giải quyết ngập nước, kẹt xe."
10227,"Sau 8 năm khởi nghiệp, bà Nga đầu tư dự án chung cư tại B5 Cầu Diễn (Hà Nội) và mắc hàng loạt sai phạm."
10228,"Những câu đơn giản, ngắn gọn như ""Do you have any free tables?"", ""The bill, please"" sẽ giúp bạn tự tin hơn khi đến nhà hàng nước ngoài."
10229,Bà Melania có kế hoạch nhận cây thông Noel của Nhà Trắng hôm nay trước khi cùng gia đình đến resort ở Florida nghỉ lễ.
10230,"Lừa thiếu nữ mới quen trên Facebook ra biển chơi, Sơn thực hiện hành vi hiếp dâm nhưng bị thiếu nữ chống trả quyết liệt."
10231,"Minh không bỏ trốn mà chia nhỏ tiền để cất giấu, ở tại phòng trọ xem trận chung kết bóng đá U23."
10232,"Cơ quan điều tra Bộ Công an bắt quả tang một doanh nghiệp ở Hưng Yên xả nước thải chưa qua xử lý ra kênh tưới tiêu, dẫn ra sông."
10233,Chú cá hồng két do một người đàn ông ở Mỹ nuôi liên tục quấn lấy tay chủ và đòi chơi cùng.
10234,Món ngũ cốc chứa nitơ lỏng bốc khói khiến một bé trai Hàn Quốc thủng dạ dày lúc chơi ở công viên nước.
10235,"Mỗi học sinh tự dọn dẹp, tự phục vụ bữa trưa cho nhau và tự hào khi mang đến không gian học tập sạch sẽ."
10236,Mẹ của một thanh niên gốc Việt đã không thể có mặt tại đám tang con trai do hai lần bị từ chối thị thực vào Mỹ.
10237,"Phó ban tổ chức Thành ủy (nguyên Giám đốc Sở Lao động), nguyên Bí thư kiêm Chủ tịch quận 7 cùng một loạt người bị kết luận sai phạm."
10238,"Sau cú va chạm, hai xe máy do hai phụ nữ chạy trên đường ở Bình Dương bốc cháy ngùn ngụt."
10239,"Với những chứng cứ đã thu thập, luật sư khẳng định Phương Nga bị oan, kiến nghị cơ quan tố tụng đình chỉ điều tra."
10240,"Trong tiếng Anh, CEO là viết tắt của từ Chief Executive Officer, DIR. là viết tắt của từ Director."
10241,"Vệ tinh của NASA chụp hình ảnh ấn tượng về một ngọn núi lửa của Nga đang phun trào tro bụi, gợi liên tưởng tới lối vào địa ngục."
10242,Các nhà khoa học tiến hành dự án cho phép con người có thể điều khiển máy thông qua hoạt động não.
10243,"Những người mắc chứng bệnh ma cà rồng (EPP) sẽ bị thiêu đốt làn da, phồng rộp lên khi tiếp xúc với ánh sáng Mặt Trời."
10244,Các hành tinh khí khổng lồ như sao Thổ hoặc sao Mộc có thể đã đẩy những thiên thể giàu nước tới Trái Đất bằng lực hấp dẫn.
10245,"Điểm chuẩn năm 2017 của trường dao động từ 22,25 đến 31,92, một số tổ hợp có môn nhân hệ số hai."
10246,"Ngày 19/11, nhiều nhà dân bị sập chưa thể khắc phục, cây cối nằm ngổn ngang trên đường Linh Trung, quận Thủ Đức, TP HCM, sau trận mưa giông tối"
10247,Tất cả đồ cổ vũ đội tuyển Việt Nam trong trận chung kết U23 châu Á đều được tiêu thụ mạnh.
10248,"Cỗ máy được thiết kế để chuyên đào hào, kênh mương, hay các rãnh chôn cáp quang, ống cấp thoát nước, ống dẫn dầu hoặc khí gas."
10249,"Đang dừng xe máy đợi băng qua ngã tư, phóng viên đài Phát thanh - Truyền hình Hưng Nguyên (Nghệ An) bị xe tải lật nghiêng và đè trúng."
10250,"Nhiều du khách phản ánh hàng loạt công trình đang mọc lên hoặc được cải tạo ở thị trấn Tam Đảo, khiến khu nghỉ dưỡng này trở nên ồn ào"
10251,Thí sinh không tăng thêm số nguyện vọng đăng ký xét tuyển sử dụng phương thức trực tuyến; nếu tăng sẽ dùng phiếu điều chỉnh.
10252,"Trong hơn 700 phản hồi, phần đông độc giả cho rằng câu a bài toán tiểu học của học sinh Hong Kong quá dễ, nhưng câu b thật sự khó."
10253,"Để giúp anh thoát lao lý, em trai tự nhận với công an mình là thủ phạm song đã bị lật tẩy."
10254,"Đâm chết công an viên và đánh trọng thương anh của nạn nhân, Khèn tìm cách bỏ trốn từ Thanh Hóa sang Lào."
10255,Điều chỉnh thời gian hiển thị phụ đề là một trong những cách giúp bạn cải thiện khả năng nghe tiếng Anh trong khi xem phim.
10256,"Người đàn bà trung niên rủ hai người bạn cùng ""vui vẻ"" với ba ông khách trong nhà nghỉ với giá 800.000 đồng một đêm."
10257,Xác tàu ngầm của Hải quân Australia mất tích bí ẩn hơn 100 năm cùng 35 thủy thủ được tìm thấy dưới đáy biển Papua New Guinea.
10258,"Do thiếu thông tin về giáo dục giới tính và định kiến của xã hội về tình dục, thanh niên Trung Quốc chọn cách học qua phim ảnh khiêu dâm."
10259,"Các nhà khảo cổ khai quật hài cốt của một bé trai 1,5 tuổi có hộp sọ biến dạng kéo dài giống như người ngoài hành tinh ở Crimea."
10260,Giới chức California xác nhận trường hợp tử vong đầu tiên liên quan các đám cháy rừng càn quét phía nam bang này tuần qua.
10261,"Lộ hàng loạt ảnh nhạy cảm với nữ cán bộ văn phòng cùng cơ quan, Chủ tịch xã ở Thanh Hóa xin từ chức."
10262,Cậu bé đang nổi tiếng khắp mạng xã hội Trung Quốc giải thích vì vội đến trường nên quên mặc áo và che ô khiến tóc đông đá.
10263,"Mở rộng điều tra thua lỗ gần 3.300 tỷ đồng tại PVC, nhà chức trách đã khởi tố 18 người về tội tham ô, cố ý làm trái."
10264,Tàu cá của bốn ngư dân Quảng Bình chìm trên biển khiến họ trôi dạt nhiều giờ trên thúng và được Hải quân ứng cứu.
10265,"Khi đoàn xe cảnh sát gần áp sát, nam thanh niên vứt xe máy chạy bộ ngược chiều cố thoát vòng vây song không thể."
10266,Lốp xe Vision được làm từ các nguyên liệu có thể phân hủy được và đặc biệt không cần phải bơm hơi.
10267,Các nhà khoa học NASA phát hiện muộn một tiểu hành tinh có thể xóa sạch sự sống trong đường kính 6 km nếu đâm vào Trái Đất.
10268,Hàng chục con ếch ở Thổ Nhĩ Kỳ cưỡi lên cơ thể trâu nước vào mùa thu để kiếm ăn ở các đầm lầy.
10269,"Bị phạt tù hơn năm năm trước, ông lão 62 tuổi được đình chỉ điều tra sau khi tòa phúc thẩm yêu cầu điều tra lại."
10270,Nguyên mẫu đầu tiên của dòng oanh tạc cơ tàng hình mới PAK-DA của Nga dự kiến ra mắt công chúng vào năm 2018.
10271,Một oanh tạc cơ B-1B Lancer phóng thành công hai tên lửa diệt hạm tầm xa LRASM và đánh trúng mục tiêu trên biển.
10272,Những vầng sáng không rõ nguồn gốc liên tục lóe lên trên bầu trời đêm ở Mexico giữa trận động đất mạnh nhất trong vòng 100 năm ở nước này.
10273,"Sát hại bạn trong rừng tràm ở huyện Nhơn Trạch (Đồng Nai) để cướp tài sản, Hưng gọi em trai đến cùng mang xác đi giấu."
10274,"Cây cầu 41 tuổi bắc qua sông Yujiang, Trung Quốc vừa bị đánh sập để xây dựng cây cầu mới."
10275,Hiệu phó Đinh Văn Tiến khẳng định không có chuyện trường từ chối trung tâm thực hiện kiểm định chất lượng giáo dục.
10276,Tàu ngầm lớp Borei-A của Nga có sức mạnh đáng nể nhờ được trang bị 16-30 quả tên lửa đạn đạo xuyên lục địa mang đầu đạn hạt nhân.
10277,"""Thấy Chủ tịch nước mạnh khoẻ hồng hào, đến đây lo cho nước cho dân, tôi rất xúc động..."", cử tri quận 3 nói bằng giọng hồ hởi."
10278,Xe đứng tên riêng của giám đốc hay đăng ký dưới dạng tài sản của công ty thì sẽ có lợi hơn về tiền thuế?
10279,"Tổng thống Guatemala quyết định theo chân Mỹ, dời đại sứ quán nước này tại Israel đến Jerusalem."
10280,Vụ án Trịnh Xuân Thanh và vụ góp vốn 800 tỷ đồng của PVN vào Oceanbank chuẩn bị được đưa ra xét xử.
10281,"Một con tôm hùm ở Maine, Mỹ thoát cảnh trở thành món trong thực đơn nhà hàng nhờ vỏ và mắt có màu sắc khác biệt."
10282,"Học viện Cán bộ TP HCM có điểm chuẩn 15,5-21,75; Đại học Quốc tế Sài Gòn và Hùng Vương TP HCM lấy bằng mức điểm sàn ở tất cả ngành."
