id,description
13560,Một công ty Pháp thiết kế bộ đồ bikini với cảm biến đặc biệt cảnh báo người sử dụng nếu họ phơi mình dưới nắng quá lâu.
13561,"Thực vật có thể giao tiếp thông qua chất hóa học đặc biệt phát tán trong không khí hoặc đất, giúp nhau ứng phó tốt hơn khi có đe dọa."
13562,Một bác sĩ người Pháp phát minh ra ống nghe nhịp tim khi quan sát hai đứa trẻ chơi với tấm ván gỗ dài.
13563,Một công ty Nhật Bản chế tạo thiết bị pha chế có thể làm nước ép trái cây theo điệu nhạc do khách hàng lựa chọn.
13564,Chuyên gia nông nghiệp của Israel cho rằng biện pháp hữu hiệu để thích ứng với biến đổi khí hậu là đưa ra các loại cây trồng mới.
13565,"Bị bắt lên bờ, con cá chép lớn đào thoát ngoạn mục khỏi tay người câu bằng những cú quẫy mình hướng về hồ nước."
13566,Sao Thiên Vương có trục tự quay gần như song song với mặt phẳng quỹ đạo và và di chuyển rất chậm xung quanh Mặt Trời.
13567,Sông Rio Celeste ở Costa Rica khiến các nhà khoa học suốt nhiều năm nhầm tưởng màu ngọc lam tuyệt đẹp của nước do phản ứng hóa học tạo nên.
13568,"Xin hỏi để chế tạo cỗ máy quay ngược thời gian, con người cần đáp ứng những điều kiện gì? (Hồ Quang)"
13569,Vi khuẩn ăn thịt người có thể lọt vào cơ thể thông qua vết thương hở dưới nước hoặc việc ăn hải sản ở tầng đáy.
13570,Bộ áo giáp chiến đấu mới có thể giúp binh sĩ Nga tăng cường sức mạnh và độ dẻo dai và khả năng nhận thức chiến trường.
13571,Lò vi sóng và internet là hai trong số hàng loạt sản phẩm của cuộc đua công nghệ quân sự kéo dài suốt thế kỷ 20.
13572,Các nhà khoa học Thụy Điển phát hiện nước lỏng tồn tại ở hai dạng riêng biệt khác nhau về cấu trúc và mật độ phân tử.
13573,Hình ảnh cá đầu u xuất hiện trên mạng xã hội khiến nhà chức trách Mỹ phải vào cuộc điều tra mẫu nước tại hồ Cherokee.
13574,"Một đàn ong bị kích động vì rơi tổ đã tấn công đến chết con chó đang chơi ở sân sau của gia đình ở bang Florida, Mỹ."
13575,Hai hố đen khổng lồ nằm trong thiên hà 0402+379 quay quanh nhau được các nhà khoa học phát hiện lần đầu tiên.
13576,"Con cá sấu sục sạo trên bãi biển và săn được một con cá đuối ngoài khơi Costa Rica, bất chấp sóng mạnh tới tấp xô vào cơ thể."
13577,Một chiếc Boeing 787 tạo ra hai cột mây khổng lồ khi băng qua vùng trời nhiều hơi ẩm phía đông nước Nga ở độ cao 10 km.
13578,"Xin hỏi bộ phận não trong cơ thể chúng ta ""trẻ"" lâu nhất? (Mỹ Dương)"
13579,Một chuyên gia về động vật hoang dã ở Australia thể hiện kỹ thuật dùng tay không bắt con cua bùn rất lớn trốn trong hang.
13580,Tỷ phú Elon Musk thông báo cỗ máy đào hầm 1.200 tấn của ông đã bắt đầu thực hiện công trình ngầm giảm ùn tắc giao thông ở Los Angeles.
13581,Một bãi cát với nhiều vỏ sò và đá cuội hình thành trong vài tháng qua bên ngoài mũi Hatteras trên bờ biển bang Bắc Carolina.
13582,"Nếu Mặt Trời mọc ở hướng tây, lặn ở hướng đông, cuộc sống trên Trái Đất sẽ thay đổi như thế nào? (Ngọc Anh)"
13583,"Cá mắt thùng, sứa cầu vồng hay bạch tuộc với hai vây trên đầu giống như tai là những sinh vật có hình thù độc đáo dưới vùng biển sâu."
13584,Các nhà khoa học Nga phát triển công nghệ giúp thủy thủ tàu ngầm gặp nạn thở dưới nước và nổi lên an toàn.
13585,"Nhiều loại cây quý như bách thảo, lim xanh, thông mã vĩ... được quỹ “Một triệu cây xanh cho Việt Nam” mang tới Cao Bằng sáng ngày 26/12."
13586,"Biết voi con ngã xuống hồ có thể thở bình thường, voi trưởng thành vẫn hốt hoảng lao xuống nước dẫn voi con lên bờ."
13587,Con hải cẩu đực New Zealand vận hết sức lực cắn đứt xúc tu bạch tuộc trong cuộc chiến dữ dội trên mặt biển.
13588,"Tàu chở hàng OCCL Hong Kong có chiều dài 400 m và tổng dung tích 210.000 tấn, lớn hơn cả tàu sân bay hạt nhân Mỹ."
13589,Xin hỏi loài vật cao lớn như hươu cao cổ có dễ bị sét đánh hơn các loài khác hay không? (Phương Vy)
13590,Kết quả điều tra vụ hỏa hoạn giết chết 79 người ở chung cư Grenfell cho thấy lửa lan nhanh qua lớp tấm ốp bằng bọt polyurethane phủ nhôm.
13591,Người dân trên toàn nước Mỹ sẽ có cơ hội quan sát nhật thực toàn phần diễn ra hôm 21/8.
13592,Các nhà khoa học Mỹ tạo ra máy bay không người lái có khả năng tạo ảnh 3D vật thể sau bức tường bằng sóng wifi.
13593,Các nhà khoa học Mỹ tìm thấy bằng chứng về sự tồn tại của một hành tinh có kích thước bằng sao Hỏa ở Vành đai Kuiper.
13594,Một hang đá trên cao nguyên Thanh Hải - Tây Tạng trở thành chốn lui tới thường xuyên của nhiều loài động vật hoang dã.
13595,Những cơ quan nội tạng quan trọng trong cơ thể trăn Miến Điện tăng gấp đôi kích thước sau khi chúng nuốt con mồi khổng lồ.
13596,Con hà mã nhỏ tuổi đuổi theo cá sấu từ đầm nước đến khi lên cạn để nô đùa trong công viên Zimbabwe.
13597,Những dải đất ngăn tiếng ồn phát ra từ một sân bay ở Hà Lan được ví như tác phẩm nghệ thuật.
13598,Con cá mập hổ tưởng có thể đớp gọn rùa biển nhưng liên tục cắn hụt nên phải bỏ dở cuộc săn.
13599,Trường Yucai ở Bắc Kinh buộc phải giữ lại cây du 100 tuổi ngay giữa sân bóng bởi đây được coi là báu vật quốc gia.
13600,Ốc sên chia khu vườn thành các lãnh địa riêng và biết đường về nhà khi bị đưa ra khỏi đó.
13601,"Nhiệt độ mặt đường nhựa ở bang Arizona, Mỹ, có thể vượt quá 71 độ C, gây bỏng nặng nếu đi chân trần."
13602,"Chó con nhân bản trong phòng thí nghiệm Hàn Quốc gặp chó mẹ cho tế bào ở Cộng hòa Sakha, Liên bang Nga."
13603,Trung Quốc tuyên bố tạo ra photon rối lượng tử trên vệ tinh rồi truyền về hai trạm trên mặt đất.
13604,"Một con voi bất ngờ nổi giận, dùng ngà lật lộn nhào một chiếc xe hơi trong lễ hội ở Ấn Độ."
13605,Các chuyên gia cảnh báo việc Trái Đất bị tiểu hành tinh va phải chỉ còn là vấn đề thời gian.
13606,"Ở một số khách sạn, tôi thấy phòng ngủ và phòng tắm cách nhau bằng tường kính trong suốt, xin hỏi tại sao lại bố trí như vậy? (Minh Đạt)"
13607,"Nhóm nghiên cứu ở Viện Công nghệ Hoàng gia Melbourne, Australia, phát minh ra một loại sơn mới biến các bề mặt thành máy phát năng lượng hydro."
13608,Nghiên cứu mới cho thấy các bé trai có bố nhiều tuổi nhiều khả năng sẽ học giỏi về sau.
13609,"Chúng ta bị ngứa hàng chục lần mỗi ngày vì nhiều nguyên nhân như dị ứng, thời tiết, bệnh tật hoặc côn trùng đốt."
13610,Gương thông minh biết dò tìm ánh nắng Mặt Trời để đáp ứng văn hóa uống bia trong nắng của người Anh.
13611,"Nhiều cần thủ phải mò mẫm sâu rừng mưa Malaysia để tìm kiếm cá da trơn Tapah, loại quái ngư vô cùng hiếm gặp."
13612,"Lượng bức xạ người đi máy bay tiếp xúc chủ yếu có nguồn gốc từ tia vũ trụ, hầu như không làm ảnh hưởng đến sức khỏe hành khách."
13613,Những tuabin gió khổng lồ trên biển của Anh đem lại nguồn năng lượng vô hình vừa sạch vừa rẻ cho quốc gia này.
13614,"Các nhà vật lý lần đầu tiên tạo ra được ánh sáng lỏng ở nhiệt độ phòng, cho phép ánh sáng chảy xung quanh vật thể."
13615,"Nếu Mặt Trời mọc ở hướng tây, lặn ở hướng đông, cuộc sống trên Trái Đất sẽ thay đổi như thế nào? (Ngọc Anh)"
13616,"Cá mắt thùng, sứa cầu vồng hay bạch tuộc với hai vây trên đầu giống như tai là những sinh vật có hình thù độc đáo dưới vùng biển sâu."
13617,Các nhà khoa học Nga phát triển công nghệ giúp thủy thủ tàu ngầm gặp nạn thở dưới nước và nổi lên an toàn.
13618,"Nhiều loại cây quý như bách thảo, lim xanh, thông mã vĩ... được quỹ “Một triệu cây xanh cho Việt Nam” mang tới Cao Bằng sáng ngày 26/12."
13619,Chính phủ Israel coi mọi nguồn nước là tài sản quốc gia được quản lý thống nhất và phân bổ công bằng đến người dân.
13620,Một người đàn ông Nga trên đường về nhà bị đàn chó hoang cắn chết dù đã cho chúng ăn suốt hai năm qua.
13621,Một công ty Đức cho ra đời thang máy có thể di chuyển ngang dọc trên hệ thống đệm từ mà không cần dây cáp.
13622,Loài thú sở hữu đặc điểm của nhiều loài từng làm đau đầu Charles Darwin đã được giới khoa học xác định trên cây tiến hóa.
13623,"Các nhà khoa học tìm cách tạo ra giống bò chịu nhiệt tốt, thịt ngon trong bối cảnh Trái Đất ngày càng nóng."
13624,"Kiên trì bám đuổi con mồi trên vách đá ở khu bảo tồn tự nhiên ở Israel, sói Arab cuối cùng hạ sơn dương thiếu kinh nghiệm."
13625,Những người đi bơi có thể tránh khỏi nguy cơ chết đuối nhờ thiết bị tự phồng giống túi khí dưới nước.
13626,"Nhờ quan sát và phân tích ánh sáng, các nhà khoa học có thể tìm hiểu những thiên thể xa Trái Đất, thậm chí cách vũ trụ hoạt động."
13627,"Lớp da của ếch thủy tinh dường như trong suốt, cho phép nhìn thấy rõ nhiều cơ quan bên trong cơ thể chúng."
13628,"Nhờ sự giúp đỡ của những người dân, voi con rơi xuống bể nước may mắn thoát chết và trở về đàn."
13629,Các loài vật như chó và chuột có thể phát hiện bom bằng cách ngửi. Tại sao con người không thể làm được như vậy? (Huy Vũ)
13630,Đôi linh dương đầu bò kiên quyết không bỏ rơi đồng loại trọng thương sau cuộc chiến dưới hố nước ở Nam Phi.
13631,Thiết bị thăm dò của NASA đang nghiên cứu những khối đá có thể là dấu vết của một hồ nước từng tồn tại trên sao Hỏa.
13632,Các kỹ sư Mỹ dùng mô hình dài 30 m tái tạo đập Oroville để tìm các biện pháp gia cố ngăn nguy cơ vỡ đập.
13633,Các nhà khoa học Mỹ ước tính vùng nước chết chóc trên vịnh Mexico năm 2017 sẽ có diện tích gấp đôi trung bình mọi năm.
13634,Cái xác khô của một con tắc kè hoa Ấn Độ chết khát được bảo quản gần như hoàn hảo trên ống nước cũ.
13635,"Nhóm nghiên cứu ở Đại học Stanford, Mỹ, phát triển loại vải làm mát tốt hơn nhiều so với cotton và sợi nhân tạo."
13636,Một nghiên cứu cho thấy kính hông ôtô chỉ chặn được 71% tia UV có hại với da và mắt người.
13637,Báo sư tử nhanh chóng bỏ con mồi để tháo chạy ngay khi nghe thấy tiếng người trong thử nghiệm trên dãy núi ở Mỹ.
13638,"Đại dương lạnh đi do biến đổi khí hậu kéo theo sự tuyệt chủng của nhiều loài động vật, trong đó có loài cá mập lớn nhất."
13639,"Những phát minh thu gom, xử lý chất thải nhựa có thể giúp các vùng biển tránh khỏi nguy cơ ngập rác trong tương lai."
13640,"Con rắn độc dài 2,5 mét bị bắt khi bò vào một ngôi nhà có nuôi nhiều thỏ, chim để săn mồi."
13641,Các nhà khoa học Trung Quốc xây dựng quy trình nuôi trồng sản phẩm thay thế đông trùng hạ thảo trong phòng thí nghiệm.
13642,Một con tinh tinh ở vườn thú Mỹ tử vong sau khi ngã từ trên cây xuống và bị những con cùng chuồng đánh tới chết.
13643,"Từ chiếc máy rửa bát gia đình, 'kỹ sư chân đất' ở Thái Bình phát triển thành quy mô công nghiệp và được nhiều người đón nhận."
13644,"Tên lửa Soyuz được phóng từ rìa vùng cực, đưa một vệ tinh của Bộ Quốc phòng Nga vào quỹ đạo Trái Đất."
13645,"Được tích hợp điện thoại di động và hệ thống định vị GPS, vòng tay Vevios có khả năng gọi 7 số điện thoại chỉ bằng một thao tác."
13646,"Các nhà khoa học Mỹ sử dụng máy laser để tạo ra ánh sáng chói nhất trên Trái Đất, sáng gấp một tỷ lần so với bề mặt Mặt Trời."
13647,Xác con cá mập trắng mất gan thứ tư dạt vào bờ biển Nam Phi được cho là nạn nhân mới nhất của đàn cá voi sát thủ.
13648,"Nếu Mặt Trời mọc ở hướng tây, lặn ở hướng đông, cuộc sống trên Trái Đất sẽ thay đổi như thế nào? (Ngọc Anh)"
13649,"Cá mắt thùng, sứa cầu vồng hay bạch tuộc với hai vây trên đầu giống như tai là những sinh vật có hình thù độc đáo dưới vùng biển sâu."
13650,Các nhà khoa học Nga phát triển công nghệ giúp thủy thủ tàu ngầm gặp nạn thở dưới nước và nổi lên an toàn.
13651,"Nhiều loại cây quý như bách thảo, lim xanh, thông mã vĩ... được quỹ “Một triệu cây xanh cho Việt Nam” mang tới Cao Bằng sáng ngày 26/12."
13652,"Các em có ít nhất hai tuần làm ""sinh viên"" trải nghiệm, học hỏi các kỹ năng tại những trường đại học danh tiếng của Mỹ như: Harvard, Yale, Cornell…"
13653,"Bố mẹ cần nắm rõ thông tin về trường, khóa học, tham khảo phụ huynh khác, trực tiếp đến tham quan... để chọn trường thích hợp cho bé."
13654,"Ngoài việc tìm hiểu chi phí du học ở từng trường, từng quốc gia, phụ huynh nên có kế hoạch tài chính cụ thể trước khi cho con du học."
13655,"Môn học có 6 chủ đề, gồm: chất; năng lượng; thực vật và động vật; nấm, vi khuẩn, virus; con người và sức khoẻ; sinh vật và môi trường."
13656,"Học sinh sẽ được học ngoài thiên nhiên, ngoài môi trường lớp học, gắn bài học địa lý với thực tiễn địa phương, đất nước."
13657,"Sự trở lại sau 15 tháng của cô bé lớp 3 được thầy cô, bạn bè chào đón nồng nhiệt trước cổng trường, dưới tiết trời 4 độ."
13658,"Từ cậu bé rụt rè, ít nói, Quyền tự tin đăng ký tham gia Đường lên đỉnh Olympia, nhờ những kiến thức, kỹ năng học được ở trường."
13659,"Kiến thức lịch sử và địa lý sẽ được tích hợp trong các chủ đề về địa phương, vùng miền, đất nước và thế giới."
13660,"So với hiện hành, chương trình Tự nhiên và Xã hội mới tinh giản một số nội dung khó và đưa vào bài học thiết thực với học sinh."
13661,"Chương trình chú trọng tổ chức, hướng dẫn học sinh hoạt động khám phá, phân tích, xử lý tình huống thực tiễn, gần gũi với đời sống học sinh."
13662,Chi phí trung bình năm cho sinh viên cả trong và ngoài EU khi du học Italy ở mức 0 bảng. Đức hay Thụy Điển cũng miễn học phí.
13663,Ollie là một cô bạch tuộc khác thường và luôn bị mọi người trêu chọc. Hãy nghe để biết lý do và chọn đáp án đúng.
13664,"Thông qua thực hành, học sinh có thể nắm vững lý thuyết, đồng thời có khả năng vận dụng kiến thức khoa học tự nhiên vào thực tiễn đời sống."
13665,"Chú trọng giáo dục con từ lúc mới chào đời, chị Hồ Thị Hải Âu tự mình dẫn lối con vào Harvard, mở rộng thế giới quan."
13666,Hơn 100 bé 3-5 tuổi đã thi đấu tại giải vô địch cờ vua nhanh toàn thành phố Hà Nội.
13667,"Cùng với Toán và Tin, môn Công nghệ góp phần thúc đẩy giáo dục STEM ở phổ thông - xu hướng giáo dục được coi trọng tại nhiều quốc gia."
13668,PGS Bùi Hiền hy vọng đề xuất được Cục Bản quyền tác giả công nhận sẽ ngăn chặn những kẻ xuyên tạc vì mục đích xấu.
13669,"Thay vì là môn tự chọn như hiện nay, trong chương trình mới Tin học trở thành môn bắt buộc có phân hóa."
13670,"Nhằm đảm bảo học sinh có cuộc sống khỏe mạnh về thể lực và tinh thần, Giáo dục thể chất là môn học bắt buộc, học suốt thời phổ thông."
13671,"Trong các bài luận học thuật như IELTS Writing, câu mở đoạn và ví dụ thực tế là hai trong số những yếu tố tạo nên đoạn văn."
13672,"Chương trình môn Sinh học mới sẽ chủ yếu sử dụng phương pháp dạy học thông qua thực hành trong phòng thí nghiệm, ngoài thực địa."
13673,"Chương trình môn Vật lý mới sẽ chú trọng vào bản chất, ý nghĩa vật lý của các đối tượng, đề cao tính thực tiễn, tránh thiên về toán học."
13674,Điểm mới quan trọng nhất trong chương trình môn Hóa là tăng cường bản chất hóa học của đối tượng; giảm bớt nội dung phải ghi nhớ máy móc.
13675,"Thay vì chỉ dạy ở tiểu học và THCS như hiện nay, Âm nhạc sẽ được đưa vào bậc THPT. Học sinh được làm quen với nhạc cụ, hợp xướng."
13676,Môn Toán không còn những dạng bài lắt léo và thiết thực hơn. Môn Ngữ văn học sinh chỉ học 6 tác phẩm học bắt buộc.
13677,"Khi ai đó giận dữ, người ta thường nói ""keep ... on"". Từ ""shoe"", ""shirt"" hay ""coat"" phù hợp để điền vào chỗ trống?"
13678,"Ngoài phương thức thi THPT quốc gia, các đại học còn sử dụng kết quả kỳ kiểm tra năng lực trong mùa tuyển sinh 2018."
13679,"Bạn sẽ được chuyên gia tư vấn tìm kiếm chương trình học bổng phù hợp, chuẩn bị hồ sơ, viết bài luận và tạo ấn tượng với nhà tuyển sinh."
13680,"Biệt danh ""quốc gia cầu vồng"" chỉ sự đa dạng chủng tộc, tín ngưỡng, ngôn ngữ... của một đất nước châu Phi."
13681,"Cài tiện ích mở rộng StayFocusd, bạn có thể kiểm soát thời gian vào Facebook để tập trung làm việc khác."
13682,"Kết nối hơn 400 chuyên gia, Bộ Khoa học kỳ vọng Nghệ An sớm trở thành trung tâm khoa học và công nghệ vùng Bắc Trung Bộ."
13683,144 lượt cán bộ của Lào đã được Việt Nam hỗ trợ đào tạo chuyên môn về nhiều lĩnh vực khoa học và công nghệ.
13684,"Nhà tôi chuyển từ bếp than sang dùng bếp gas mà nồi vẫn bị đen, xin hỏi tại sao? (Lan Khuê)"
13685,"Chủ tịch Boeing tuyên bố máy bay thương mại siêu thanh sẽ trở thành hiện thực trong 20 năm tới, giúp giảm thời gian bay hiện nay."
13686,"Không chăng lưới đợi con mồi sập bẫy, nhện Gnaphosid chọn phương án phóng tơ trực diện để khống chế mục tiêu."
13687,Ánh sáng xanh dương do hiện tượng phát quang sinh học ở sinh vật phù du thắp sáng biển đêm ở vịnh Ba Vách đá thuộc xứ Wales.
13688,Các nhà khoa học Mỹ chế tạo thành công miếng dán trên da có khả năng sử dụng mồ hôi để tạo ra năng lượng cho điện thoại.
13689,"Trời nóng khiến không khí bị loãng ra, làm giảm lực nâng khiến máy bay loại nhỏ không thể cất hạ cánh."
13690,"Manh giông hay còn gọi là ""rồng non"" có thể ẩn mình ở độ sâu hơn 100 m bên dưới những hồ tối trong hang động đá vôi."
13691,Chú chó Pituco 12 tuổi vẫn tự mình đi mua thức ăn mỗi sáng ở cửa hàng gần nhà dù chỉ còn nhìn đường bằng một mắt.
13692,Tên lửa tái sử dụng của SpaceX tiếp tục hạ cánh thành công xuống tàu không người lái trên Đại Tây Dương.
13693,"Tiểu hành tinh với sức công phá gấp 300 lần quả bom nguyên tử ném xuống Hiroshima, Nhật Bản, sẽ sượt qua Trái Đất trong ngày 24/6."
13694,"Tầm nhìn hạn chế, đường băng ngắn hay bãi đáp bằng cát là đặc điểm của những sân bay gây khó cho phi công nhất thế giới."
13695,"Khu vườn ở bãi cỏ phía bắc trụ sở Liên Hợp Quốc tại New York, Mỹ thành nơi làm tổ của ba đàn ong Italy."
13696,Con cừu non sinh ra với bộ dạng nửa người nửa thú khiến dân làng cho rằng nó được quỷ dữ gửi đến.
13697,"Ngày càng nhiều vụ cháy lớn tại chung cư cao tầng, xin hỏi thang chữa cháy ở Việt Nam có thể tiếp cận tầng cao nhất bao nhiêu? (Gia Nghĩa)"
13698,"Để diệt mục tiêu từ khoảng cách xa kỷ lục, lính bắn tỉa Canada phải ngắm bắn ở góc cao, tính thêm các yếu tố về hướng gió và độ"
13699,Con rắn hổ mang cực lớn nấp trong phòng ngủ một gia đình ở Malaysia suốt ba ngày hai đêm nhưng không ai hay biết.
13700,Các bài kiểm tra trên máy tính có thể huấn luyện trí não của những người đang phải chịu nỗi đau đổ vỡ tình cảm.
13701,Nhu cầu theo dõi và kiểm soát mối quan hệ xã hội luôn thay đổi trong quá trình tiến hóa đã khiến con người có kích thước bộ não lớn.
13702,"Biệt danh ""quốc gia cầu vồng"" chỉ sự đa dạng chủng tộc, tín ngưỡng, ngôn ngữ... của một đất nước châu Phi."
13703,"Để kịp vào lớp lúc 7h30, hai con chị Minh phải thức dậy từ 6h15. Những ngày giá rét, chúng vật vã, không chịu rời khỏi chăn ấm."
13704,"""You never say what you are going, ________""? Hãy điền phần câu hỏi đuôi phù hợp vào chỗ trống trong câu."
13705,Bức tường thấp không thể chống đỡ sức mạnh của ba con voi đang tìm cách trốn thoát sự truy đuổi của dân làng Ấn Độ.
13706,Các nhà khoa học kỳ vọng có thể sớm tìm ra phi hành gia có bộ gene chịu được điều kiện khắc nghiệt trong vũ trụ.
13707,Con sư tử biển nặng hơn 300 kg bạo gan bám theo xuồng cao tốc để xin cá ăn ở ngoài khơi Mexico.
13708,"Các nhà chức trách Trung Quốc quyết định gỡ bỏ đường chạy thử nghiệm ""xe buýt bay"" sau nghi án lừa đảo."
13709,Các doanh nghiệp Israel phát triển công nghệ tưới tiêu thông minh cho nông dân với sự hỗ trợ của chính phủ.
13710,"Tàu chở container lớn nhất thế giới cập cảng nước Anh, thu hút nhiều người tới xem và ghi hình."
13711,"Chim ruồi đực phô diễn toàn bộ kỹ thuật bay múa, nhưng vẫn bị con cái quay lưng ngoảnh mặt."
13712,"Đường băng được trang bị hàng loạt đèn, biển báo và vạch kẻ để chỉ dẫn cho phi công cất hạ cánh đúng hướng."
13713,Cảnh tượng người đàn ông tạt cả xô nước xuống sông để trêu chọc lợn biển nhút nhát khiến nhiều người nổi giận.
13714,"Nếu Mặt Trời mọc ở hướng tây, lặn ở hướng đông, cuộc sống trên Trái Đất sẽ thay đổi như thế nào? (Ngọc Anh)"
13715,"Cá mắt thùng, sứa cầu vồng hay bạch tuộc với hai vây trên đầu giống như tai là những sinh vật có hình thù độc đáo dưới vùng biển sâu."
13716,Các nhà khoa học Nga phát triển công nghệ giúp thủy thủ tàu ngầm gặp nạn thở dưới nước và nổi lên an toàn.
13717,"Nhiều loại cây quý như bách thảo, lim xanh, thông mã vĩ... được quỹ “Một triệu cây xanh cho Việt Nam” mang tới Cao Bằng sáng ngày 26/12."
13718,Những vị trí công việc dưới đây không chỉ mang lại mức lương cao mà còn có tốc độ phát triển và khả năng thăng tiến cao ở Mỹ.
13719,"Để giục người khác nhanh lên, bạn có thể nói ""shake a leg"", một cách diễn đạt tương tự ""hurry up"" trong bối cảnh thân mật."
13720,"Trong Chương trình giáo dục phổ thông mới, giáo dục mỹ thuật được dạy ở cả ba cấp, chia thành hai giai đoạn: bắt buộc và định hướng nghề."
13721,"Học sinh sẽ được tham gia các hoạt động như tham quan thực địa, diễn đàn, giao lưu, các dự án nghiên cứu khoa học..."
13722,"""Trước hết giáo viên cần được học tập và rèn luyện thường xuyên thông qua mạng Internet"", độc giả Huỳnh Thanh Tranh kiến nghị."
13723,"Bà là nữ sĩ nổi tiếng thời Lê trung hưng với tài sắc vẹn toàn, không màng danh lợi, có học trò đỗ đạt cao."
13724,"Đưa ra yêu cầu nhưng không giải thích lý do, không đối thoại cởi mở là cách phụ huynh kìm hãm nhiều tố chất thành công ở trẻ."
13725,"Trên nền nhạc sôi động của điệu cha cha cha, thầy trò trường tiểu học vùng cao ở Thanh Hóa ngẫu hứng nhảy."
13726,"""She _____ read when she was just three"". Bạn sẽ điền động từ khiếm khuyết nào vào chỗ trống trong câu."
13727,Nhiệt độ xuống 10 nên 10.000 học sinh mầm non và tiểu học ở huyện miền núi Minh Hóa (Quảng Bình) được nghỉ học.
13728,Bạn nên hỏi về trang phục phù hợp khi vừa được mời và lưu ý không tì khuỷu tay lên bàn khi đang ăn.
13729,"Mỗi suất 500.000 đồng, đã trao cho những học sinh có hoàn cảnh khó khăn biết vươn lên trong học tập thuộc 68 trường tiểu học."
13730,"Nhiều phụ huynh, học sinh đồng ý bỏ cộng điểm khuyến khích để cuộc thi vào lớp 10 công bằng hơn, nhưng không ít người cho rằng nên để."
13731,"Dưới thời chúa Nguyễn, công cuộc khai phá miền đất Nam Trung Bộ được đẩy mạnh, thủy quân đầu tiên trong sử Việt đánh bại Hà Lan."
13732,"Ngoài phương thức thi THPT quốc gia, các đại học còn sử dụng kết quả kỳ kiểm tra năng lực trong mùa tuyển sinh 2018."
13733,"Không quen ""accent"" của người nói, không thể nhìn vào ngôn ngữ cơ thể để đoán ý, nhiều người gặp khó khăn khi nói tiếng Anh qua điện thoại."
13734,"Tuyết rơi dày và nhiệt độ rất thấp, các em nhỏ tham gia khóa huấn luyện phải cởi trần, chạy bộ, vượt qua thử thách dội nước lạnh lên đầu."
13735,"Nhiệt độ xuống âm, những đứa trẻ cởi trần chạy bộ và bị dội nước lạnh lên người để rèn luyện thể lực, ý chí."
13736,Cùng làm người tuyết là một trong những cách kết thân với hàng xóm. Luyện nghe tiếng Anh qua câu chuyện của hai bạn nhỏ.
13737,Tại huyện biên giới Nghệ An nhiệt độ xuống thấp dưới 10 độ C nên giáo viên chủ động cho các em nghỉ học.
13738,"Mức lương cao nhất thuộc về bác sĩ gây mê, gần 270.000 USD (tương đương 6,1 tỷ đồng) mỗi năm."
13739,"Ra mắt ngày 13/1, TineX là mô hình học tập kết hợp giữa học online với mentor của đại học FUNiX với học offline cùng nhà tuyển dụng."
13740,"Năm 1821, khi đang làm ở Quốc tử giám, ông dâng sách và được vua Minh Mạng khen là ""soạn thật khéo"", thưởng hậu hĩnh."
13741,"Kỳ thi vào lớp 10, thí sinh có thể không được cộng điểm khuyến khích cho thành tích trong các cuộc thi của địa phương, thi nghề phổ thông."
13742,"Bài tập quá nhiều, học thêm, thi cử triền miên cùng việc dùng mạng xã hội khiến học sinh thiếu ngủ, không thể tập trung khi ở lớp."
13743,"Các nhà quản lý ở quốc gia tiên tiến bậc nhất về giáo dục từng đau đầu tìm cách đổi mới, xây dựng niềm vui học tập cho học sinh."
13744,We _____ the car crash and ran outside to help. Từ cần điền vào chỗ trống là 'hear' hay 'listen'?
13745,"Khi ai đó giận dữ, người ta thường nói ""keep ... on"". Từ ""shoe"", ""shirt"" hay ""coat"" phù hợp để điền vào chỗ trống?"
13746,"Ngoài phương thức thi THPT quốc gia, các đại học còn sử dụng kết quả kỳ kiểm tra năng lực trong mùa tuyển sinh 2018."
13747,"Bạn sẽ được chuyên gia tư vấn tìm kiếm chương trình học bổng phù hợp, chuẩn bị hồ sơ, viết bài luận và tạo ấn tượng với nhà tuyển sinh."
13748,"Biệt danh ""quốc gia cầu vồng"" chỉ sự đa dạng chủng tộc, tín ngưỡng, ngôn ngữ... của một đất nước châu Phi."
13749,"Cài tiện ích mở rộng StayFocusd, bạn có thể kiểm soát thời gian vào Facebook để tập trung làm việc khác."
13750,"21% tổng thời lượng chương trình môn Toán phổ thông dành cho nội dung ứng dụng. Các dạng bài tập lắt léo, phục vụ thi cử sẽ bị loại bỏ."
13751,"Từ ""waddle"" có nghĩa đi lạch bạch như vịt. Còn khi bị đau chân và phải đi khập khiễng, bạn có thể dùng từ ""limp""."
13752,"Ông vào sinh ra tử với Lê Lợi trong nhiều trận đánh để giành lại giang sơn từ tay nhà Minh, phò tá đắc lực ba đời vua sau đó."
13753,"""To stop global warming we have to use _______ energy like solar and wind"". Bạn cần điền từ vựng nào vào chỗ trống?"
13754,"Khi nhiệt độ dưới 10 độ C, học sinh mầm non và tiểu học sẽ được nghỉ; dưới 7 độ C học sinh THCS được nghỉ."
13755,"Đề án đào tạo 23.000 tiến sĩ không đạt mục tiêu, Kiểm toán nhà nước kiến nghị Bộ Giáo dục thu hồi, nộp ngân sách hơn 53 tỷ đồng."
13756,"Đi học muộn, trường mầm non Phố Châu (Hà Tĩnh) lại đóng cửa, nhiều phụ huynh đã bế con qua tường để vào lớp."
